Vehicle_ID,Year,Make,Model,Trim,Miles,Sale Price,Status,Mode of Purchase,Zip Code
1522,2004,Nissan,Pathfinder,N/A,72374,27503,Used,Dealership,44051
1523,2015,Chrysler,300,sport,103265,7140,Used,Dealership,92327
1524,2021,Dodge,Charger,luxury,31152,21848,Certified,Dealership,74215
1525,2008,Toyota,Corolla,sport,95708,6758,Used,Individual Seller,21102
1526,2016,BMW,3 Series,sport,128274,12414,Used,Individual Seller,24064
1527,2010,Subaru,WRX,base,89057,6594,Used,Individual Seller,71886
1528,2010,Chrysler,300,sport,58114,18890,Used,Dealership,73385
1529,2003,Honda,Pilot,N/A,133984,14725,Used,Individual Seller,39537
1530,2008,Mercedes,C-Class,sport,144208,12848,Used,Dealership,31822
1531,2010,Chevrolet,Silverado,base,102240,11755,Used,Individual Seller,10675
1532,2002,Hyundai,Santa Fe,N/A,18892,20851,Used,Dealership,91847
1533,2009,Jeep,Wrangler,sport,111886,12439,Used,Individual Seller,89070
1534,2001,Buick,LaCrosse,N/A,53935,13646,Used,Individual Seller,23823
1535,2013,Nissan,Murano,base,69083,22132,Used,Individual Seller,73460
1536,2008,Kia,Sorento,base,104375,15657,Used,Individual Seller,82218
1537,2021,Volkswagen,Tiguan,sport,11629,29589,Certified,Dealership,26528
1538,2013,Mazda,CX-90,base,110901,17673,Used,Dealership,59776
1539,2022,Audi,Q5,sport,2,25577,New,Dealership,71669
1540,2013,Kia,Rio,sport,142877,18879,Used,Dealership,88712
1541,1999,Lincoln,Navigator,N/A,105164,15678,Used,Dealership,16718
1542,2011,Ford,Ranger,sport,112350,19938,Used,Dealership,23048
1543,2006,Jeep,Grand Cherokee,base,87553,6412,Used,Dealership,72338
1544,2006,Dodge,Ram 1500,luxury,103559,6946,Used,Dealership,95363
1545,2000,Toyota,Corolla,N/A,44375,20161,Used,Dealership,26632
1546,2016,Kia,Sorento,sport,132738,11862,Used,Individual Seller,42447
1547,2011,Nissan,Murano,base,107580,15718,Used,Individual Seller,28594
1548,1998,Chevrolet,Suburban,N/A,124239,16981,Used,Dealership,40780
1549,2007,Mercedes,C-Class,base,117316,13984,Used,Dealership,56256
1550,1997,Volvo,XC90,N/A,86230,14223,Used,Individual Seller,95261
1551,2013,Chevrolet,Silverado,luxury,37053,22210,Used,Individual Seller,10720
1552,2013,Dodge,Charger,luxury,51588,20898,Used,Individual Seller,10598
1553,2022,Acura,TL,sport,63,20851,New,Dealership,39372
1554,2000,Mazda,MX5,N/A,105084,6685,Used,Dealership,35542
1555,1996,Honda,HR-V,N/A,113527,7351,Used,Dealership,72053
1556,2009,Volvo,S60,luxury,20810,35516,Used,Dealership,32304
1557,2009,Chrysler,Town & Country,sport,64192,21488,Used,Individual Seller,21145
1558,2013,Acura,Integra,sport,24205,32578,Used,Dealership,96610
1559,1999,Volkswagen,Jetta,N/A,39785,29184,Used,Dealership,89460
1560,2002,Nissan,Altima,N/A,135221,14812,Used,Individual Seller,90036
1561,2021,Toyota,Tacoma,sport,10807,16845,Certified,Dealership,46728
1562,2015,Toyota,4Runner,sport,119617,5460,Used,Individual Seller,77451
1563,2011,Ford,Escape,luxury,72795,19511,Used,Individual Seller,84372
1564,2023,Mazda,MX5,sport,82,38057,New,Dealership,28153
1565,1996,Dodge,Grand Caravan,N/A,118701,12778,Used,Dealership,29579
1566,1997,Dodge,Grand Caravan,N/A,19843,12114,Used,Dealership,83275
1567,2006,Buick,LaCrosse,luxury,127076,11612,Used,Individual Seller,64070
1568,2015,Lexus,GS350,base,104830,13564,Used,Individual Seller,51854
1569,2018,Hyundai,Santa Fe,base,6221,23471,Certified,Dealership,25469
1570,2012,Kia,Rio,sport,35458,29234,Used,Dealership,95720
1571,2009,GMC,Yukon,sport,101334,16724,Used,Dealership,86856
1572,2022,Chevrolet,Suburban,base,96,37145,New,Dealership,31197
1573,2020,Volkswagen,Tiguan,base,19017,28465,Certified,Dealership,74479
1574,2013,Mazda,CX-50,base,47643,19500,Used,Individual Seller,85746
1575,1996,Ford,Mustang,N/A,91873,12880,Used,Individual Seller,39349
1576,2019,Chevrolet,Equinox,base,5857,27897,Certified,Dealership,11949
1577,2012,Subaru,Outback,base,11941,34534,Used,Dealership,60830
1578,2021,Volkswagen,Atlas,base,17497,32626,Certified,Dealership,93203
1579,1997,Buick,Regal,N/A,46774,19091,Used,Dealership,33726
1580,2003,Kia,Sportage,N/A,145234,9111,Used,Dealership,87893
1581,2016,Volvo,S70,base,99485,12653,Used,Individual Seller,15537
1582,2007,Ford,Ranger,sport,65417,22989,Used,Dealership,20681
1583,2007,Chevrolet,Equinox,sport,10665,31434,Used,Individual Seller,81608
1584,2021,BMW,X3,base,15690,34280,Certified,Dealership,99716
1585,2013,Hyundai,Tucson,base,72706,16325,Used,Dealership,69256
1586,2005,Buick,Regal,N/A,72442,24087,Used,Individual Seller,26139
1587,2018,Acura,TL,base,11766,28374,Certified,Dealership,47855
1588,2016,Volkswagen,Passat,sport,59367,21620,Used,Dealership,98670
1589,2019,Audi,A3,base,6776,18860,Certified,Dealership,67799
1590,1996,Toyota,Prius,N/A,147634,10610,Used,Dealership,82693
1591,2005,Chrysler,300,N/A,122647,6730,Used,Individual Seller,18669
1592,2011,Dodge,Grand Caravan,base,87747,6261,Used,Individual Seller,41854
1593,2013,Volvo,S60,sport,23753,19377,Used,Dealership,56316
1594,2006,Lexus,GS350,base,92009,14448,Used,Individual Seller,60820
1595,2012,GMC,Envoy,base,130370,11137,Used,Individual Seller,28824
1596,2018,Acura,Integra,sport,26281,23822,Certified,Dealership,33016
1597,2022,Lexus,RX,luxury,47,20476,New,Dealership,14074
1598,2020,Lincoln,Navigator,base,26029,20312,Certified,Dealership,64008
1599,2010,Chrysler,300,sport,42770,22183,Used,Individual Seller,19130
1600,2020,Chevrolet,Equinox,base,11052,18677,Certified,Dealership,54505
1601,2017,GMC,Sierra,sport,37727,29234,Used,Dealership,34916
1602,2011,Hyundai,Tucson,sport,81566,12694,Used,Individual Seller,50612
1603,2000,Hyundai,Sonata,N/A,72266,16653,Used,Individual Seller,97059
1604,1997,BMW,5 Series,N/A,118165,6632,Used,Individual Seller,82260
1605,2000,Toyota,Camry,N/A,67418,32554,Used,Dealership,47468
1606,2018,Dodge,Charger,sport,13836,34085,Certified,Dealership,46904
1607,2000,Acura,TL,N/A,88129,16541,Used,Dealership,19553
1608,2017,Dodge,Durango,luxury,96915,14591,Used,Individual Seller,91043
1609,2014,GMC,Yukon,sport,93861,14220,Used,Dealership,10227
1610,2016,Chevrolet,Equinox,sport,127783,7008,Used,Individual Seller,34911
1611,2017,GMC,Yukon,sport,48428,22182,Used,Dealership,56676
1612,1996,Honda,Pilot,N/A,33340,17313,Used,Dealership,63622
1613,2016,Ford,Ranger,base,62818,10685,Used,Dealership,71416
1614,2005,Hyundai,Santa Fe,N/A,54832,15588,Used,Dealership,59129
1615,2000,Buick,LaCrosse,N/A,100591,6714,Used,Dealership,94956
1616,2017,Mazda,3,base,133763,5039,Used,Individual Seller,65999
1617,2011,Chevrolet,Suburban,base,135423,7178,Used,Individual Seller,50102
1618,2011,BMW,5 Series,base,69637,12287,Used,Dealership,29834
1619,2004,Volkswagen,Golf,N/A,34265,12658,Used,Individual Seller,44357
1620,2013,Mazda,MX5,sport,139049,15266,Used,Individual Seller,39154
1621,1997,Dodge,Durango,N/A,66894,16884,Used,Individual Seller,30419
1622,1995,Honda,Civic,N/A,77039,6234,Used,Individual Seller,65156
1623,2000,Dodge,Durango,N/A,113402,13561,Used,Individual Seller,40745
1624,2001,Kia,Forte,N/A,93137,12106,Used,Dealership,12130
1625,2017,Mazda,3,luxury,33336,11456,Used,Dealership,73574
1626,1996,Chevrolet,Tahoe,N/A,64507,24946,Used,Individual Seller,11729
1627,2003,BMW,5 Series,N/A,84978,16882,Used,Dealership,54126
1628,2019,Ford,Explorer,luxury,12941,34463,Certified,Dealership,72464
1629,1997,Lexus,LS,N/A,10598,14955,Used,Dealership,39124
1630,1996,Lincoln,Navigator,N/A,120532,7509,Used,Individual Seller,82107
1631,2001,Mazda,3,N/A,84770,8638,Used,Individual Seller,32691
1632,2023,Hyundai,Tucson,base,62,23382,New,Dealership,15417
1633,2014,Jeep,Grand Cherokee,base,80786,10379,Used,Individual Seller,66378
1634,2014,Jeep,Grand Cherokee,sport,16918,16940,Used,Individual Seller,20085
1635,1999,BMW,5 Series,N/A,23914,28513,Used,Dealership,39472
1636,2006,Lincoln,Navigator,luxury,75725,16537,Used,Dealership,66587
1637,1997,Audi,A6,N/A,145937,15897,Used,Dealership,12367
1638,1997,Audi,A6,N/A,27776,34622,Used,Dealership,58395
1639,2013,Lexus,ES300,base,80748,5776,Used,Individual Seller,59394
1640,2002,Lexus,ES,N/A,36459,14155,Used,Individual Seller,62450
1641,1995,Lexus,GS,N/A,51691,11597,Used,Individual Seller,60931
1642,1998,Volkswagen,Jetta,N/A,62737,15919,Used,Dealership,50136
1643,2008,Kia,Forte,sport,104856,16898,Used,Individual Seller,92168
1644,2008,Nissan,Murano,sport,68594,17665,Used,Dealership,99649
1645,2021,Volvo,XC90,sport,8324,32366,Certified,Dealership,87772
1646,2006,Volkswagen,Tiguan,base,70082,18527,Used,Dealership,58439
1647,2008,Mazda,3,sport,74992,21273,Used,Individual Seller,18894
1648,2013,Acura,TL,base,39224,12530,Used,Dealership,54689
1649,1999,Acura,Integra,N/A,22931,27479,Used,Dealership,58429
1650,2019,Hyundai,Tucson,sport,6337,20070,Certified,Dealership,50935
1651,2020,Toyota,Prius,luxury,22521,14801,Certified,Dealership,62126
1652,2021,Honda,Civic,sport,17860,15350,Certified,Dealership,38698
1653,2013,Chrysler,300,sport,42625,26763,Used,Individual Seller,19137
1654,2012,Subaru,WRX,base,63891,21164,Used,Dealership,93228
1655,2007,Kia,Forte,sport,42510,29455,Used,Dealership,64358
1656,2012,Mazda,CX-5,sport,34661,17068,Used,Dealership,37455
1657,1997,Kia,Forte,N/A,134854,9411,Used,Individual Seller,45400
1658,2017,Buick,Regal,sport,135755,10672,Used,Individual Seller,85495
1659,1995,BMW,X3,N/A,20743,7556,Used,Individual Seller,59556
1660,1995,Toyota,Tacoma,N/A,35906,14855,Used,Dealership,13605
1661,2008,BMW,3 Series,base,133631,11812,Used,Dealership,47919
1662,2000,Nissan,Maxima,N/A,123925,13352,Used,Dealership,90877
1663,2003,Volkswagen,Tiguan,N/A,111829,5364,Used,Individual Seller,99588
1664,2007,Acura,Integra,base,131275,7183,Used,Individual Seller,84717
1665,2020,Toyota,Prius,base,9620,33914,Certified,Dealership,45365
1666,2004,Volvo,S70,N/A,96134,7274,Used,Dealership,49575
1667,2014,Audi,Q5,sport,139856,5655,Used,Dealership,55604
1668,2019,Nissan,Murano,sport,34904,18240,Certified,Dealership,80376
1669,2019,Chrysler,Town & Country,luxury,12265,25202,Certified,Dealership,84220
1670,1996,Lexus,ES300,N/A,74496,31725,Used,Dealership,82526
1671,2019,Buick,Regal,base,29094,22335,Certified,Dealership,35303
1672,2006,Lincoln,Navigator,base,20898,26458,Used,Dealership,31632
1673,2018,Chrysler,300,sport,24645,22363,Certified,Dealership,27939
1674,1995,Acura,Integra,N/A,59545,33058,Used,Dealership,57169
1675,1996,Volvo,S70,N/A,84669,7184,Used,Individual Seller,55386
1676,2022,Acura,TL,sport,5,48488,New,Dealership,10428
1677,1999,Jeep,Wrangler,N/A,53225,32126,Used,Dealership,35681
1678,1999,Chrysler,Town & Country,N/A,79305,10060,Used,Individual Seller,96079
1679,2004,Honda,Pilot,N/A,127122,11247,Used,Individual Seller,56929
1680,2003,Kia,Rio,N/A,142828,12407,Used,Dealership,22761
1681,2019,Volkswagen,Atlas,sport,23275,20129,Certified,Dealership,60615
1682,2003,Buick,LaCrosse,N/A,58852,25687,Used,Individual Seller,51931
1683,2003,Toyota,Land Cruiser,N/A,106254,18238,Used,Dealership,88406
1684,2006,Lexus,GS,sport,37648,17351,Used,Dealership,61717
1685,2012,Chrysler,Town & Country,base,86645,6393,Used,Dealership,13339
1686,2020,Acura,Integra,base,26152,18558,Certified,Dealership,48016
1687,1995,Ford,Explorer,N/A,63826,12172,Used,Individual Seller,60310
1688,2009,Volkswagen,Passat,sport,121714,5157,Used,Dealership,67673
1689,2012,Volvo,S60,luxury,11904,14497,Used,Dealership,66717
1690,2013,Hyundai,Tucson,luxury,140942,5550,Used,Dealership,27235
1691,2007,Lexus,ES,base,83960,18417,Used,Dealership,94017
1692,2008,Acura,Integra,luxury,16690,20818,Used,Dealership,18277
1693,1997,Lincoln,Navigator,N/A,104061,5454,Used,Dealership,71206
1694,1995,Lincoln,Navigator,N/A,115367,11471,Used,Dealership,33562
1695,1995,BMW,X3,N/A,90166,7748,Used,Dealership,83215
1696,2015,Hyundai,Tucson,base,143666,8764,Used,Dealership,55587
1697,2008,Subaru,WRX,sport,109431,17087,Used,Dealership,15460
1698,2012,Volvo,S70,base,22021,19810,Used,Individual Seller,77057
1699,1995,Chevrolet,Equinox,N/A,33973,26230,Used,Individual Seller,70060
1700,2014,Acura,TL,base,55598,11745,Used,Individual Seller,48943
1701,2016,BMW,5 Series,base,109365,10359,Used,Dealership,27124
1702,2015,Volkswagen,Jetta,sport,22991,10256,Used,Individual Seller,37919
1703,2009,Nissan,Murano,sport,89638,13770,Used,Dealership,64589
1704,2000,Lincoln,Navigator,N/A,114829,5004,Used,Dealership,58882
1705,2023,Nissan,Rogue,base,33,22828,New,Dealership,36655
1706,2017,Chevrolet,Malibu,base,145463,9056,Used,Individual Seller,83774
1707,2003,Dodge,Grand Caravan,N/A,125792,9956,Used,Dealership,63854
1708,2015,Nissan,Pathfinder,sport,123994,13110,Used,Individual Seller,26986
1709,2001,Volkswagen,Passat,N/A,91780,9529,Used,Dealership,18662
1710,2015,Toyota,RAV4,sport,117351,10829,Used,Individual Seller,40512
1711,2006,Volkswagen,Tiguan,sport,109397,14714,Used,Individual Seller,54749
1712,2002,Lexus,GS350,N/A,81013,16190,Used,Individual Seller,27262
1713,2007,Nissan,Pathfinder,sport,42790,25648,Used,Individual Seller,42088
1714,2006,Toyota,Tacoma,luxury,34994,15400,Used,Dealership,64680
1715,1998,Lexus,ES300,N/A,110556,9510,Used,Individual Seller,57039
1716,2020,Hyundai,Elantra,sport,8445,18477,Certified,Dealership,28690
1717,2007,Chevrolet,Impala,sport,116732,12890,Used,Individual Seller,66481
1718,2000,Mercedes,E-Class,N/A,40693,19699,Used,Dealership,16465
1719,2018,GMC,Yukon,sport,18662,19915,Certified,Dealership,45168
1720,2018,Subaru,Forester,base,18758,16450,Certified,Dealership,42189
1721,2001,Hyundai,Elantra,N/A,73655,18192,Used,Individual Seller,59914
1722,2004,Nissan,Murano,N/A,130901,8458,Used,Dealership,47225
1723,1996,Subaru,WRX,N/A,86209,13200,Used,Individual Seller,93048
1724,2002,Mazda,CX-5,N/A,59212,13566,Used,Dealership,39515
1725,2005,Volvo,S70,N/A,85886,6057,Used,Individual Seller,59326
1726,2002,Kia,Sorento,N/A,92315,7195,Used,Dealership,43057
1727,1997,Subaru,Outback,N/A,61405,13388,Used,Dealership,93550
1728,2018,Jeep,Grand Cherokee,luxury,11770,19033,Certified,Dealership,78339
1729,2009,Buick,LaCrosse,base,11054,23915,Used,Individual Seller,80389
1730,2015,Mazda,CX-50,sport,71001,29679,Used,Dealership,99255
1731,2020,Chevrolet,Tahoe,sport,17235,31269,Certified,Dealership,61139
1732,2003,Toyota,4Runner,N/A,80033,12913,Used,Dealership,28775
1733,2021,Toyota,Avalon,base,22726,21687,Certified,Dealership,56714
1734,2015,Jeep,Wrangler,sport,34756,26227,Used,Dealership,76456
1735,2021,Hyundai,Santa Fe,base,18654,22037,Certified,Dealership,17935
1736,2003,Mazda,3,N/A,10730,27251,Used,Individual Seller,98381
1737,2017,Audi,A6,base,146066,18476,Used,Dealership,77144
1738,2013,Kia,Sorento,luxury,20595,37864,Used,Dealership,40010
1739,1997,Toyota,Land Cruiser,N/A,90035,8516,Used,Dealership,62271
1740,2006,Volvo,S60,base,74111,21404,Used,Dealership,16944
1741,2016,Kia,Sportage,luxury,124604,11464,Used,Individual Seller,24872
1742,2014,Volvo,S60,base,138688,14402,Used,Individual Seller,12015
1743,2015,Lincoln,Navigator,base,11773,17693,Used,Dealership,40412
1744,2022,Lexus,ES300,sport,64,39910,New,Dealership,44387
1745,2013,Mercedes,E-Class,base,88086,7085,Used,Individual Seller,99573
1746,2018,Volvo,S70,sport,14986,30387,Certified,Dealership,31927
1747,2023,GMC,Sierra,base,6,20618,New,Dealership,90938
1748,2015,Subaru,Outback,sport,50519,18351,Used,Individual Seller,90964
1749,1996,Volvo,XC90,N/A,114953,14123,Used,Individual Seller,58463
1750,2016,Mazda,CX-90,sport,122369,5385,Used,Dealership,74718
1751,2013,Acura,Integra,sport,106660,16630,Used,Dealership,53971
1752,1999,Lexus,GS350,N/A,32230,9336,Used,Individual Seller,90662
1753,2019,GMC,Envoy,sport,9968,16133,Certified,Dealership,22804
1754,1999,Mazda,CX-50,N/A,20812,30774,Used,Dealership,74482
1755,2000,Volkswagen,Jetta,N/A,55773,9198,Used,Individual Seller,94141
1756,1996,Mercedes,S-Class,N/A,131396,5325,Used,Individual Seller,78987
1757,2014,Chrysler,300,base,69423,13661,Used,Dealership,14498
1758,2019,Nissan,Murano,sport,29164,22870,Certified,Dealership,66892
1759,2015,Chevrolet,Malibu,base,96345,13335,Used,Individual Seller,78026
1760,1997,Chrysler,Town & Country,N/A,33804,15498,Used,Dealership,32745
1761,1998,Ford,Ranger,N/A,145679,15784,Used,Individual Seller,59334
1762,2016,Lexus,ES,base,10121,20075,Used,Individual Seller,11420
1763,2003,Volvo,S60,N/A,28469,12869,Used,Individual Seller,79578
1764,2019,Nissan,Pathfinder,base,30192,24551,Certified,Dealership,98544
1765,2003,Dodge,Grand Caravan,N/A,104883,5424,Used,Dealership,10344
1766,2013,Kia,K5,base,64711,27335,Used,Dealership,66057
1767,2020,Chevrolet,Silverado,sport,22287,18227,Certified,Dealership,30739
1768,2006,Dodge,Durango,base,135344,11365,Used,Individual Seller,57197
1769,2009,Volvo,S70,base,76222,9299,Used,Individual Seller,13349
1770,2014,Jeep,Wrangler,luxury,110183,10327,Used,Individual Seller,52709
1771,2019,Volvo,S60,base,5549,28490,Certified,Dealership,87384
1772,2023,GMC,Sierra,base,37,26309,New,Dealership,28788
1773,2012,Mercedes,C-Class,base,36788,21039,Used,Individual Seller,25056
1774,2006,GMC,Envoy,base,79920,9561,Used,Individual Seller,37465
1775,2014,Kia,Rio,sport,36424,25366,Used,Individual Seller,49349
1776,2008,GMC,Sierra,base,54884,11563,Used,Individual Seller,57501
1777,2005,Honda,Accord,N/A,71440,8448,Used,Individual Seller,46933
1778,2005,Ford,F-150,N/A,98524,7108,Used,Individual Seller,99604
1779,2014,Dodge,Durango,base,83333,12810,Used,Dealership,66133
1780,2017,BMW,X3,sport,51643,15694,Used,Individual Seller,27732
1781,2019,Lincoln,Navigator,base,22287,12386,Certified,Dealership,76116
1782,2020,Audi,A6,base,16908,25502,Certified,Dealership,32341
1783,2012,Volkswagen,Passat,sport,90587,6941,Used,Dealership,19099
1784,2013,Toyota,Corolla,base,143088,7215,Used,Dealership,89370
1785,2018,Jeep,Grand Cherokee,sport,28993,10855,Certified,Dealership,26770
1786,2001,Chevrolet,Suburban,N/A,138676,16527,Used,Dealership,40012
1787,2021,Subaru,Forester,luxury,8274,33967,Certified,Dealership,50256
1788,2000,Nissan,Rogue,N/A,125200,6646,Used,Dealership,83854
1789,2017,Audi,A6,base,100994,6669,Used,Dealership,59607
1790,2023,Buick,Regal,sport,83,22732,New,Dealership,98470
1791,2003,Subaru,Forester,N/A,32273,32701,Used,Dealership,90819
1792,2000,Acura,TL,N/A,28271,10546,Used,Dealership,11528
1793,2009,Mazda,CX-5,sport,109632,18747,Used,Dealership,32573
1794,1995,Toyota,Prius,N/A,47210,9058,Used,Individual Seller,10827
1795,2004,Acura,TL,N/A,98229,6472,Used,Individual Seller,19997
1796,2023,Kia,K5,luxury,76,31634,New,Dealership,13268
1797,2006,Lincoln,Navigator,base,67811,25908,Used,Dealership,46561
1798,2005,Chevrolet,Malibu,N/A,130740,8512,Used,Dealership,18377
1799,2007,Jeep,Wrangler,luxury,94366,7493,Used,Dealership,46996
1800,2011,Mazda,CX-50,base,100434,10071,Used,Dealership,51470
1801,2012,Toyota,Tacoma,sport,31044,15417,Used,Dealership,68803
1802,2012,Mazda,CX-90,base,66390,29277,Used,Dealership,66613
1803,2002,Toyota,Tacoma,N/A,38993,25945,Used,Dealership,13401
1804,2010,Acura,TL,base,115164,5169,Used,Dealership,73491
1805,2016,Honda,Pilot,base,67865,22153,Used,Individual Seller,97094
1806,2016,Dodge,Ram 1500,sport,86154,16186,Used,Dealership,82367
1807,2023,Volvo,S70,luxury,87,44988,New,Dealership,94278
1808,2000,BMW,3 Series,N/A,144158,17095,Used,Individual Seller,81463
1809,2015,Jeep,Wrangler,base,109275,9448,Used,Dealership,64476
1810,2013,Volkswagen,Golf,sport,87247,15825,Used,Dealership,27981
1811,2011,Dodge,Grand Caravan,base,27466,10207,Used,Dealership,54902
1812,2013,Audi,Q5,sport,146315,7157,Used,Individual Seller,30819
1813,2021,Lexus,ES300,base,26009,20850,Certified,Dealership,20489
1814,2014,Volkswagen,Golf,sport,59487,29926,Used,Dealership,89476
1815,2004,Mazda,CX-90,N/A,126974,7183,Used,Individual Seller,12207
1816,1999,Jeep,Grand Cherokee,N/A,106131,10847,Used,Dealership,95667
1817,2008,Hyundai,Elantra,base,42621,20773,Used,Individual Seller,91240
1818,2007,Nissan,Murano,base,56634,12565,Used,Dealership,91740
1819,2021,Lincoln,Navigator,base,15281,31434,Certified,Dealership,46695
1820,2010,Mazda,MX5,sport,22124,25387,Used,Individual Seller,42603
1821,2018,Lincoln,Navigator,sport,11100,27081,Certified,Dealership,71234
1822,1999,Mercedes,C-Class,N/A,93150,6404,Used,Individual Seller,11552
1823,2019,Nissan,Pathfinder,base,28680,11963,Certified,Dealership,90437
1824,2010,Chrysler,Town & Country,base,36282,19075,Used,Individual Seller,51241
1825,2000,Ford,Fiesta,N/A,11945,14022,Used,Dealership,31819
1826,2022,Acura,Integra,luxury,29,26513,New,Dealership,78200
1827,2009,Chrysler,Town & Country,base,53659,10953,Used,Dealership,10889
1828,2012,Chevrolet,Tahoe,base,100248,12933,Used,Dealership,54262
1829,2003,Lincoln,Navigator,N/A,133678,6786,Used,Dealership,75652
1830,2002,Toyota,Highlander,N/A,81228,7855,Used,Dealership,63131
1831,2001,Chevrolet,Impala,N/A,37141,19728,Used,Individual Seller,78551
1832,2013,Toyota,Camry,sport,125084,17191,Used,Individual Seller,82953
1833,2013,Volvo,S60,base,130117,10994,Used,Dealership,19030
1834,2012,Subaru,WRX,luxury,141649,12492,Used,Individual Seller,26131
1835,2010,Ford,Focus,base,102479,14825,Used,Dealership,96200
1836,2019,Acura,TL,base,20293,17964,Certified,Dealership,18101
1837,2023,Buick,LaCrosse,sport,24,31215,New,Dealership,90581
1838,2011,Kia,Forte,base,112042,16622,Used,Individual Seller,76473
1839,2010,Chrysler,300,sport,86539,13183,Used,Dealership,12659
1840,2011,Nissan,Rogue,sport,95220,15908,Used,Dealership,68639
1841,2014,Mazda,CX-50,sport,119198,6300,Used,Dealership,41653
1842,2003,Volvo,S70,N/A,87982,10271,Used,Individual Seller,29941
1843,2012,BMW,X3,sport,88512,17422,Used,Individual Seller,71774
1844,2005,Ford,Explorer,N/A,34856,26299,Used,Individual Seller,39791
1845,2002,Buick,Regal,N/A,19557,31065,Used,Dealership,66488
1846,2021,Acura,TL,base,12648,30038,Certified,Dealership,17767
1847,2011,Toyota,Land Cruiser,base,123221,14138,Used,Individual Seller,31970
1848,2023,Volkswagen,Atlas,base,44,21713,New,Dealership,57063
1849,2015,Lincoln,Navigator,sport,127007,7774,Used,Individual Seller,83434
1850,1998,Lincoln,Navigator,N/A,83971,17455,Used,Individual Seller,55382
1851,2017,GMC,Sierra,base,83406,18425,Used,Dealership,80306
1852,2023,Volkswagen,Passat,base,12,33781,New,Dealership,81882
1853,2019,Buick,LaCrosse,base,10405,24822,Certified,Dealership,86692
1854,2009,Mazda,CX-5,base,47510,14389,Used,Individual Seller,63704
1855,1998,Audi,A3,N/A,115737,5860,Used,Individual Seller,37815
1856,2018,Ford,Focus,luxury,16681,33595,Certified,Dealership,87452
1857,2001,Toyota,RAV4,N/A,72176,9804,Used,Individual Seller,25123
1858,2020,Nissan,Rogue,luxury,31635,19090,Certified,Dealership,84837
1859,2009,Chrysler,Town & Country,luxury,99593,9298,Used,Dealership,60501
1860,2003,Honda,Civic,N/A,139797,11528,Used,Dealership,20240
1861,1997,BMW,X5,N/A,50665,27804,Used,Dealership,42776
1862,2014,Subaru,Forester,sport,17303,13206,Used,Dealership,74341
1863,2013,Jeep,Wrangler,base,46886,23930,Used,Dealership,25731
1864,2006,Chevrolet,Suburban,sport,110599,18483,Used,Dealership,78397
1865,2003,Lincoln,Navigator,N/A,120014,7933,Used,Dealership,42590
1866,2015,Hyundai,Elantra,base,76890,5074,Used,Individual Seller,65447
1867,2009,Lincoln,Navigator,sport,64892,20725,Used,Individual Seller,45891
1868,2002,Lexus,ES,N/A,68208,19191,Used,Dealership,83475
1869,2016,Kia,Forte,luxury,78531,13622,Used,Individual Seller,55463
1870,2003,Mazda,CX-5,N/A,143788,11672,Used,Individual Seller,56923
1871,1999,Volvo,S60,N/A,80676,9606,Used,Individual Seller,77315
1872,1998,Lexus,GS,N/A,141792,7515,Used,Individual Seller,72891
1873,2004,Kia,Forte,N/A,121626,6871,Used,Individual Seller,43417
1874,2018,Acura,TL,sport,28922,20860,Certified,Dealership,24796
1875,2009,Lexus,ES300,base,65047,28430,Used,Dealership,15120
1876,2015,Nissan,Pathfinder,base,23532,17735,Used,Individual Seller,94095
1877,2007,Toyota,Highlander,base,72565,24328,Used,Dealership,13159
1878,2006,Dodge,Ram 1500,base,86626,17466,Used,Dealership,11548
1879,2013,Buick,Regal,base,37958,28241,Used,Dealership,94554
1880,2018,Honda,Civic,base,25837,10720,Certified,Dealership,51141
1881,2015,Acura,Integra,sport,73225,26514,Used,Individual Seller,45158
1882,2016,Acura,TL,sport,73049,22777,Used,Individual Seller,87198
1883,2003,Honda,HR-V,N/A,94164,13987,Used,Individual Seller,88629
1884,2023,Toyota,Highlander,sport,40,38551,New,Dealership,64378
1885,2016,Volkswagen,Atlas,base,78884,7204,Used,Individual Seller,84074
1886,2000,Acura,TL,N/A,60279,29216,Used,Dealership,27473
1887,2006,Dodge,Grand Caravan,base,83232,12148,Used,Individual Seller,54680
1888,1995,Audi,A3,N/A,62441,29032,Used,Dealership,93411
1889,2007,Nissan,Maxima,luxury,33957,20751,Used,Dealership,38802
1890,1996,Honda,Accord,N/A,132251,14760,Used,Individual Seller,18984
1891,2000,Audi,A4,N/A,89335,8620,Used,Individual Seller,68029
1892,2007,GMC,Sierra,luxury,63052,18840,Used,Individual Seller,10021
1893,1999,Acura,TL,N/A,17875,13569,Used,Individual Seller,41541
1894,2008,Volkswagen,Golf,base,110155,12112,Used,Dealership,81556
1895,2016,Buick,LaCrosse,base,84580,11422,Used,Dealership,51738
1896,1998,Lexus,LS,N/A,44713,25819,Used,Individual Seller,79417
1897,2020,Mercedes,S-Class,base,33371,23867,Certified,Dealership,27545
1898,2012,Nissan,Frontier,sport,131781,14930,Used,Dealership,20374
1899,1999,Mazda,CX-50,N/A,14600,30350,Used,Individual Seller,97229
1900,2003,Dodge,Grand Caravan,N/A,99413,18921,Used,Dealership,67845
1901,2016,Audi,Q5,base,137550,16517,Used,Dealership,68958
